,year,rank,name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,artist_genres,artist_popularity,artist_followers,playlist
218,2016,19,Ride,Twenty One Pilots,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,"['modern rock', 'pop', 'pov: indie', 'rock']",77,24113320,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
219,2016,20,PILLOWTALK,ZAYN,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,"['pop', 'uk pop']",73,22863124,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
220,2016,21,Stitches,Shawn Mendes,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880,"['canadian pop', 'pop', 'viral pop']",80,42773244,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
221,2016,22,Hotline Bling,Drake,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
222,2016,23,Cold Water,Major Lazer,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",74,6331076,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
223,2016,24,Send My Love (To Your New Lover),Adele,spotify:track:0t7fVeEJxO2Xi4H2K5Svc9,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,"['british soul', 'pop', 'pop soul', 'uk pop']",83,52649190,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
224,2016,25,Roses,The Chainsmokers,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,['pop'],77,20467903,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
225,2016,26,Treat You Better,Shawn Mendes,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,"['canadian pop', 'pop', 'viral pop']",80,42773244,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
226,2016,27,Too Good,Drake,spotify:track:3BtuIIrQlkujKPuWF2B85z,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
227,2016,28,Low Life (feat. The Weeknd),Future,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",87,15322240,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
228,2016,29,What Do You Mean?,Justin Bieber,spotify:track:4B0JvthVoAAuygILe3n4Bs,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,"['canadian pop', 'pop']",87,74713042,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
229,2016,30,The Hills,The Weeknd,spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,"['canadian contemporary r&b', 'canadian pop', 'pop']",92,74712543,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
230,2016,31,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,spotify:track:7K5dzhGda2vRTaAWYI3hrb,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,215414,"['dance pop', 'pop']",78,16103521,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
231,2016,32,Broccoli,DRAM,spotify:track:0qy5D3OJre7SPJNMOL9I71,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,225205,"['pop rap', 'trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",56,844198,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
232,2016,33,Don't,Bryson Tiller,spotify:track:3pXF1nA74528Edde4of9CC,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293,"['kentucky hip hop', 'r&b', 'rap']",77,7658673,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
233,2016,34,Dangerous Woman,Ariana Grande,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,235947,['pop'],86,95007497,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
234,2016,35,Jumpman,Drake,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
235,2016,36,"i hate u, i love u (feat. olivia o'brien)",gnash,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,251034,"['alt z', 'pop']",60,1594040,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
236,2016,37,Here,Alessia Cara,spotify:track:5zUQZjVB6bfewBXWqsP9PY,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,"['canadian contemporary r&b', 'canadian pop', 'pop']",71,11904710,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
237,2016,38,Same Old Love,Selena Gomez,spotify:track:1BZG99C7Co1r6QUC3zaS59,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080,"['pop', 'post-teen pop']",81,46621750,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
238,2016,39,Controlla,Drake,spotify:track:3O8NlPh2LByMU9lSRSHedm,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,245227,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
239,2016,40,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,spotify:track:2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053,"['hip pop', 'pop']",75,14238862,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
240,2016,41,One Call Away,Charlie Puth,spotify:track:7soJgKhQTO8hLP2JPRkL5O,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,194453,"['pop', 'viral pop']",79,21792221,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
241,2016,42,Let It Go,James Bay,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533,"['neo mellow', 'pop', 'uk pop']",68,3981296,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
242,2016,43,NO,Meghan Trainor,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,213507,"['hip pop', 'pop']",75,14238862,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
243,2016,44,Never Forget You,Zara Larsson,spotify:track:6hmhG1b4LEyNuashVvuIAo,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",74,10435099,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
244,2016,45,Let Me Love You,DJ Snake,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",76,8756119,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
245,2016,46,Don't Mind,Kent Jones,spotify:track:27PmvZoffODNFW2p7ehZTQ,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,198237,"['miami hip hop', 'viral trap']",46,111516,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
246,2016,47,H.O.L.Y.,Florida Georgia Line,spotify:track:0BCy325UZyR9z0t0uxwn2N,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",71,5427204,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
247,2016,48,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,"['pop', 'viral pop']",79,21792221,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
248,2016,49,Into You,Ariana Grande,spotify:track:63y6xWR4gXz7bnUGOk8iI6,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,['pop'],86,95007497,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
249,2016,50,Gold,Kiiara,spotify:track:6ZSO7kPn8IMJFymyticbJO,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,"['alt z', 'electropop']",56,927734,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
250,2017,1,Shape of You,Ed Sheeran,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,"['pop', 'singer-songwriter pop', 'uk pop']",86,115510566,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
251,2017,2,Despacito - Remix,Luis Fonsi,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,228827,"['latin pop', 'puerto rican pop']",71,11140214,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
252,2017,3,That's What I Like,Bruno Mars,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,"['dance pop', 'pop']",86,52305779,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
253,2017,4,HUMBLE.,Kendrick Lamar,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",86,26003686,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
254,2017,5,Something Just Like This,The Chainsmokers,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,['pop'],77,20467903,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
255,2017,6,Bad and Boujee (feat. Lil Uzi Vert),Migos,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,343150,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",74,13612782,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
256,2017,7,Closer,The Chainsmokers,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,['pop'],77,20467903,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
257,2017,8,Body Like A Back Road,Sam Hunt,spotify:track:7mldq42yDuxiUNn08nvzHO,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,"['contemporary country', 'country', 'country pop', 'modern country rock']",67,2314133,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
258,2017,9,Believer,Imagine Dragons,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,"['modern rock', 'pop', 'rock']",84,51152394,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
259,2017,10,Congratulations,Post Malone,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
260,2017,11,Say You Won't Let Go,James Arthur,spotify:track:5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,"['pop', 'talent show', 'uk pop']",79,14383865,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
261,2017,12,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,spotify:track:3DXncPQOG4VBw3QHh3S817,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,288600,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",73,10699619,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
262,2017,13,X0 Tour Llif3 Spanish R3mix,Kidd Torres,spotify:track:2bCUGJBqtWIZkPktCRKvAj,0.672,0.515,2,-7.394,1,0.0526,0.011,0.0,0.0662,0.465,153.844,187792,[],0,5,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
263,2017,14,Mask Off,Future,spotify:track:0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",87,15322240,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
264,2017,15,Unforgettable,French Montana,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,5245531,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
265,2017,16,24K Magic,Bruno Mars,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,"['dance pop', 'pop']",86,52305779,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
266,2017,17,Stay,Zedd,spotify:track:6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",71,5993765,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
267,2017,18,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,spotify:track:1OAh8uOEOvTDqkKFsKksCi,0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,204173,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",73,10699619,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
268,2017,19,Black Beatles,Rae Sremmurd,spotify:track:6fujklziTHa8uoM5OQSfIo,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",69,7374763,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
269,2017,20,Starboy,The Weeknd,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,"['canadian contemporary r&b', 'canadian pop', 'pop']",92,74712543,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
270,2017,21,Location,Khalid,spotify:track:152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,"['pop', 'pop r&b']",81,16215789,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
271,2017,22,Attention,Charlie Puth,spotify:track:5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,"['pop', 'viral pop']",79,21792221,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
272,2017,23,There's Nothing Holdin' Me Back,Shawn Mendes,spotify:track:7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,"['canadian pop', 'pop', 'viral pop']",80,42773244,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
273,2017,24,Bodak Yellow,Cardi B,spotify:track:6KBYefIoo7KydImq1uUQlL,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,"['pop', 'rap']",77,22644473,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
274,2017,25,Redbone,Childish Gambino,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,"['atl hip hop', 'hip hop', 'rap']",76,11751918,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
275,2017,26,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,spotify:track:2y5aJvzXhHPA94U5GFAcXe,0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,245653,"['pop', 'uk pop']",73,22863124,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
276,2017,27,It Ain't Me (with Selena Gomez),Kygo,spotify:track:3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,"['edm', 'pop', 'pop dance', 'tropical house']",75,8432020,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
277,2017,28,iSpy (feat. Lil Yachty),KYLE,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,"['deep underground hip hop', 'indie pop rap', 'pop rap']",60,1047902,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
278,2017,29,Issues,Julia Michaels,spotify:track:7vu0JkJh0ldukEYbTVcqd0,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,['pop'],71,5099757,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
279,2017,30,Scars To Your Beautiful,Alessia Cara,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230240,"['canadian contemporary r&b', 'canadian pop', 'pop']",71,11904710,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
280,2017,31,1-800-273-8255,Logic,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",72,5967536,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
281,2017,32,Slow Hands,Niall Horan,spotify:track:2cOUlop2ZakjOKe4WinesN,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,188174,['pop'],74,9857577,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
282,2017,33,Love On The Brain,Rihanna,spotify:track:5oO3drDxtziYU2H1X23ZIp,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,"['barbadian pop', 'pop', 'urban contemporary']",87,58623404,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
283,2017,34,I Feel It Coming,The Weeknd,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,269187,"['canadian contemporary r&b', 'canadian pop', 'pop']",92,74712543,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
284,2017,35,Bounce Back,Big Sean,spotify:track:0SGkqnVQo9KPytSri1H6cF,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,222360,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",74,11179172,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
285,2017,36,Strip That Down,Liam Payne,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,204502,['pop'],61,10302306,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
286,2017,37,Fake Love,Drake,spotify:track:343YBumqHu19cGoGARUTsd,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,210937,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
287,2017,38,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,spotify:track:5o3GnrcFtvkdf3zFznuSbA,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,214265,['pop'],82,41729321,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
288,2017,39,Look What You Made Me Do,Taylor Swift,spotify:track:1P17dC1amhFzptugyAO7Il,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,['pop'],100,93162122,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
289,2017,40,Castle on the Hill,Ed Sheeran,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,"['pop', 'singer-songwriter pop', 'uk pop']",86,115510566,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
290,2017,41,Bad Things (with Camila Cabello),Machine Gun Kelly,spotify:track:1PSBzsahR2AKwLJgx8ehBj,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,239293,"['ohio hip hop', 'pop rap']",74,5162826,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
291,2017,42,Paris,The Chainsmokers,spotify:track:15vzANxN8G9wWfwAJLLMCg,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520,['pop'],77,20467903,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
292,2017,43,Side To Side,Ariana Grande,spotify:track:44ONERBHALxftQNWq6dmyd,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,226160,['pop'],86,95007497,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
