"year","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","playlist_url","duration_seconds","playlist","group"
"2017","Side To Side","Ariana Grande",0.65,0.736,6,-5.84,0.229,0.0513,0,0.235,0.612,159.174,86,95007497,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",226.16,"popular","popular"
"2017","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",0.72,0.763,9,-4.068,0.0523,0.406,0,0.18,0.742,101.965,71,5342848,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",251.088,"popular","popular"
"2017","Feel It Still","Portugal. The Man",0.801,0.795,1,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,65,1416340,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",163.253,"popular","popular"
"2017","Let Me Love You","DJ Snake",0.649,0.716,8,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,76,8756119,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",205.947,"popular","popular"
"2017","Sorry Not Sorry","Demi Lovato",0.706,0.643,11,-6.929,0.234,0.0242,0,0.262,0.885,143.931,76,26354431,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",203.76,"popular","popular"
"2017","Bank Account","21 Savage",0.884,0.347,8,-8.227,0.35,0.015,7e-06,0.0871,0.376,75.016,87,15574708,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",220.307,"popular","popular"
"2017","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",0.666,0.83,0,-5.715,0.0751,0.0123,0,0.191,0.702,113.03,78,13470511,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",236.002,"popular","popular"
"2017","Mi Gente","J Balvin",0.774,0.687,11,-4.818,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,83,37878150,"https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937",189.44,"popular","popular"
"2018","God's Plan","Drake",0.754,0.449,7,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,95,82201449,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",198.973,"popular","popular"
"2018","Perfect","Ed Sheeran",0.599,0.448,8,-6.312,0.0232,0.163,0,0.106,0.168,95.05,86,115510566,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",263.4,"popular","popular"
"2018","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",0.643,0.783,10,-6.458,0.0856,0.047,0,0.083,0.579,154.084,77,8679783,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",163.87,"popular","popular"
"2018","Havana (feat. Young Thug)","Camila Cabello",0.765,0.523,2,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,77,32075766,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",217.307,"popular","popular"
"2018","rockstar (feat. 21 Savage)","Post Malone",0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,86,42756805,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",218.147,"popular","popular"
"2018","Psycho (feat. Ty Dolla $ign)","Post Malone",0.75,0.56,8,-8.094,0.105,0.546,0,0.111,0.459,140.06,86,42756805,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",221.44,"popular","popular"
"2018","I Like It","Cardi B",0.814,0.721,5,-4.026,0.136,0.0981,0,0.378,0.643,136.05,77,22644473,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",253.39,"popular","popular"
"2018","The Middle","Zedd",0.753,0.657,7,-3.061,0.0449,0.171,0,0.112,0.437,107.01,71,5993765,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",184.732,"popular","popular"
"2018","In My Feelings","Drake",0.835,0.626,1,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,95,82201449,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",217.925,"popular","popular"
"2018","Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",0.851,0.541,0,-6.825,0.0505,0.568,0,0.13,0.448,124.959,82,41729321,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",235.545,"popular","popular"
"2018","Nice For What","Drake",0.585,0.909,8,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,95,82201449,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",210.747,"popular","popular"
"2018","Lucid Dreams","Juice WRLD",0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,84,31428170,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",239.836,"popular","popular"
"2018","Better Now","Post Malone",0.68,0.578,10,-5.804,0.04,0.331,0,0.135,0.341,145.038,86,42756805,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",231.267,"popular","popular"
"2018","Finesse - Remix; feat. Cardi B","Bruno Mars",0.704,0.859,5,-4.877,0.0996,0.0185,0,0.0215,0.926,105.115,86,52305779,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",217.289,"popular","popular"
"2018","Boo'd Up","Ella Mai",0.561,0.779,10,-5.107,0.0531,0.0862,0,0.078,0.235,81.965,67,5279749,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",256.064,"popular","popular"
"2018","New Rules","Dua Lipa",0.762,0.7,9,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,85,42193911,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",209.32,"popular","popular"
"2018","SAD!","XXXTENTACION",0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,83,43584862,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",166.606,"popular","popular"
"2018","Never Be the Same","Camila Cabello",0.637,0.713,0,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,77,32075766,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",226.973,"popular","popular"
"2018","Love Lies","Khalid",0.702,0.573,6,-7.748,0.049,0.108,0,0.114,0.394,143.916,81,16215789,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",201.253,"popular","popular"
"2018","no tears left to cry","Ariana Grande",0.699,0.713,9,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993,86,95007497,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",205.92,"popular","popular"
"2018","Mine","Bazzi",0.71,0.789,4,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,68,5538009,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",131.064,"popular","popular"
"2018","Thunder","Imagine Dragons",0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,84,51152394,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",187.147,"popular","popular"
"2018","Look Alive (feat. Drake)","BlocBoy JB",0.922,0.581,10,-7.495,0.269,0.00104,5.91e-05,0.105,0.595,140.022,55,1387736,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",181.263,"popular","popular"
"2018","Delicate","Taylor Swift",0.75,0.404,9,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,100,93162122,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",232.253,"popular","popular"
"2018","Yes Indeed","Lil Baby",0.963,0.346,5,-9.309,0.53,0.0355,0,0.108,0.562,119.957,84,15889614,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",142.273,"popular","popular"
"2018","FRIENDS","Marshmello",0.626,0.88,9,-2.384,0.0504,0.205,0,0.128,0.534,95.079,82,35123846,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",202.621,"popular","popular"
"2018","Bad At Love","Halsey",0.675,0.751,0,-3.539,0.0296,0.0604,0,0.0893,0.612,118.384,79,21174284,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",181.279,"popular","popular"
"2018","Taste (feat. Offset)","Tyga",0.884,0.559,0,-7.442,0.12,0.0236,0,0.101,0.342,97.994,77,6917983,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",232.959,"popular","popular"
"2018","Let You Down","NF",0.662,0.714,5,-5.68,0.121,0.312,0,0.179,0.464,147.997,77,9218706,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",212.12,"popular","popular"
"2018","No Limit","G-Eazy",0.838,0.771,1,-3.791,0.244,0.0117,0,0.0853,0.405,175.957,73,5213215,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",245.387,"popular","popular"
"2018","FEFE","6ix9ine",0.931,0.387,1,-9.127,0.412,0.088,0,0.136,0.375,125.978,67,6964850,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",179.405,"popular","popular"
"2018","Tequila","Dan + Shay",0.489,0.581,11,-5.731,0.0281,0.0312,0,0.132,0.494,86.016,69,3092699,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",196.747,"popular","popular"
"2018","Feel It Still","Portugal. The Man",0.801,0.795,1,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,65,1416340,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",163.253,"popular","popular"
"2018","MotorSport","Migos",0.904,0.518,2,-5.32,0.183,0.0305,0,0.325,0.188,137.996,74,13612782,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",303.077,"popular","popular"
"2018","I Like Me Better","Lauv",0.753,0.505,9,-7.621,0.255,0.534,2.58e-06,0.104,0.419,91.972,74,6051269,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",197.437,"popular","popular"
"2018","Youngblood","5 Seconds of Summer",0.596,0.854,7,-5.114,0.463,0.0169,0,0.124,0.152,120.274,74,9763832,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",203.418,"popular","popular"
"2018","Whatever It Takes","Imagine Dragons",0.672,0.655,10,-5.021,0.0311,0.0362,0,0.117,0.556,134.945,84,51152394,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",201.24,"popular","popular"
"2018","Ric Flair Drip (with Metro Boomin)","Offset",0.88,0.428,9,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,78,3256076,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",172.8,"popular","popular"
"2018","I Fall Apart","Post Malone",0.556,0.538,8,-5.408,0.0382,0.0689,0,0.196,0.291,143.95,86,42756805,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",223.347,"popular","popular"
"2018","Pray For Me (with Kendrick Lamar)","The Weeknd",0.735,0.677,2,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584,92,74712543,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",211.44,"popular","popular"
"2018","Back To You","Selena Gomez",0.6,0.683,6,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,81,46621750,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",210.24,"popular","popular"
"2018","SICKO MODE","Travis Scott",0.834,0.73,8,-3.714,0.222,0.00513,0,0.124,0.446,155.008,90,25178770,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",312.82,"popular","popular"
"2018","Walk It Talk It","Migos",0.907,0.633,2,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,74,13612782,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",276.147,"popular","popular"
"2018","Gucci Gang","Lil Pump",0.936,0.523,5,-6.71,0.0597,0.239,0,0.117,0.699,119.889,62,7960882,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",124.056,"popular","popular"
"2018","Him & I (with Halsey)","G-Eazy",0.589,0.731,2,-6.343,0.0868,0.0534,0,0.308,0.191,87.908,73,5213215,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",268.867,"popular","popular"
"2018","In My Blood","Shawn Mendes",0.622,0.712,5,-7.321,0.066,0.0573,0,0.13,0.487,140.025,80,42773244,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",211.36,"popular","popular"
"2018","All The Stars (with SZA)","Kendrick Lamar",0.698,0.633,8,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,86,26003686,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",232.187,"popular","popular"
"2018","Stir Fry","Migos",0.817,0.816,2,-5.402,0.269,0.00263,0,0.159,0.508,181.982,74,13612782,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",190.288,"popular","popular"
"2018","Too Good At Goodbyes","Sam Smith",0.681,0.372,5,-8.237,0.0432,0.64,0,0.169,0.476,91.873,82,23373333,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",201,"popular","popular"
"2018","LOVE. FEAT. ZACARI.","Kendrick Lamar",0.8,0.585,10,-7.343,0.0924,0.264,0,0.153,0.779,126.058,86,26003686,"https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f",213.4,"popular","popular"
"2019","Old Town Road - Remix","Lil Nas X",0.878,0.619,6,-5.56,0.102,0.0533,0,0.113,0.639,136.041,74,12486412,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",157.067,"popular","popular"
"2019","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",0.755,0.522,2,-4.368,0.0575,0.533,0,0.0685,0.925,89.96,86,42756805,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",157.56,"popular","popular"
"2019","Without Me","Halsey",0.752,0.488,6,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,79,21174284,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",201.661,"popular","popular"
"2019","bad guy","Billie Eilish",0.701,0.425,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,86,88962629,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",194.088,"popular","popular"
"2019","Wow.","Post Malone",0.829,0.539,11,-7.359,0.208,0.136,1.78e-06,0.103,0.388,99.96,86,42756805,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",149.547,"popular","popular"
"2019","Happier","Marshmello",0.687,0.792,5,-2.749,0.0452,0.191,0,0.167,0.671,100.011,82,35123846,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",214.29,"popular","popular"
"2019","7 rings","Ariana Grande",0.778,0.317,1,-10.732,0.334,0.592,0,0.0881,0.327,140.048,86,95007497,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",178.627,"popular","popular"
"2019","Talk","Khalid",0.9,0.4,0,-8.443,0.124,0.0501,0,0.0876,0.338,136.001,81,16215789,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",197.487,"popular","popular"
"2019","SICKO MODE","Travis Scott",0.834,0.73,8,-3.714,0.222,0.00513,0,0.124,0.446,155.008,90,25178770,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",312.82,"popular","popular"
"2019","Sucker","Jonas Brothers",0.842,0.734,1,-5.065,0.0588,0.0427,0,0.106,0.952,137.958,74,7315249,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",181.027,"popular","popular"
"2019","High Hopes","Panic! At The Disco",0.579,0.904,5,-2.729,0.0618,0.193,0,0.064,0.681,82.014,74,12049078,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",190.947,"popular","popular"
"2019","thank u, next","Ariana Grande",0.717,0.653,1,-5.634,0.0658,0.229,0,0.101,0.412,106.966,86,95007497,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",207.32,"popular","popular"
"2019","Truth Hurts","Lizzo",0.715,0.624,4,-3.046,0.114,0.11,0,0.123,0.412,158.087,70,5672942,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",173.325,"popular","popular"
"2019","Dancing With A Stranger (with Normani)","Sam Smith",0.741,0.52,8,-7.513,0.0656,0.45,1.97e-06,0.222,0.347,102.998,82,23373333,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",171.03,"popular","popular"
"2019","Señorita","Shawn Mendes",0.759,0.54,9,-6.039,0.0287,0.037,0,0.0945,0.75,116.947,80,42773244,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",190.96,"popular","popular"
"2019","I Don't Care (with Justin Bieber)","Ed Sheeran & Justin Bieber",0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,58,3667,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",219.947,"popular","popular"
"2019","Eastside (with Halsey & Khalid)","benny blanco",0.632,0.686,6,-7.665,0.243,0.549,0,0.2,0.329,89.949,68,1082285,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",170.77,"popular","popular"
"2019","Going Bad (feat. Drake)","Meek Mill",0.889,0.496,4,-6.365,0.0905,0.259,0,0.252,0.544,86.003,73,7680610,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",180.522,"popular","popular"
"2019","Shallow","Lady Gaga",0.572,0.385,7,-6.362,0.0308,0.371,0,0.231,0.323,95.799,82,28517734,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",215.733,"popular","popular"
"2019","Better","Khalid",0.442,0.585,0,-10.332,0.0964,0.0984,0.391,0.14,0.116,97.565,81,16215789,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",229.413,"popular","popular"
"2019","No Guidance (feat. Drake)","Chris Brown",0.696,0.454,1,-6.756,0.153,0.123,0,0.155,0.136,92.928,85,20851453,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",260.64,"popular","popular"
"2019","Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",0.851,0.541,0,-6.825,0.0505,0.568,0,0.13,0.448,124.959,82,41729321,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",235.545,"popular","popular"
"2019","Sweet but Psycho","Ava Max",0.72,0.706,1,-4.719,0.0473,0.0684,0,0.166,0.62,133.002,76,6216853,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",187.436,"popular","popular"
"2019","Suge","DaBaby",0.876,0.662,2,-6.482,0.426,0.0608,0,0.127,0.844,75.445,77,11381433,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",163.32,"popular","popular"
"2019","MIDDLE CHILD","J. Cole",0.837,0.364,8,-11.713,0.276,0.149,0,0.271,0.463,123.984,84,21963405,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",213.594,"popular","popular"
"2019","Drip Too Hard (Lil Baby & Gunna)","Lil Baby",0.897,0.662,1,-6.903,0.292,0.0852,0,0.534,0.389,112.511,84,15889614,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",145.543,"popular","popular"
"2019","Someone You Loved","Lewis Capaldi",0.501,0.405,1,-5.679,0.0319,0.751,0,0.105,0.446,109.891,78,11933834,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",182.161,"popular","popular"
"2019","Ransom","Lil Tecca",0.745,0.642,7,-6.257,0.287,0.0204,0,0.0658,0.226,179.974,79,6566298,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",131.24,"popular","popular"
"2019","If I Can't Have You","Shawn Mendes",0.691,0.823,2,-4.197,0.0623,0.487,0,0.134,0.87,123.935,80,42773244,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",191.467,"popular","popular"
"2019","Goodbyes (feat. Young Thug)","Post Malone",0.548,0.653,5,-3.875,0.081,0.456,0,0.103,0.163,150.068,86,42756805,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",174.853,"popular","popular"
"2019","ZEZE (feat. Travis Scott & Offset)","Kodak Black",0.861,0.603,8,-5.788,0.176,0.0521,0,0.0924,0.504,98.043,79,9928628,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",228.76,"popular","popular"
"2019","Better Now","Post Malone",0.68,0.578,10,-5.804,0.04,0.331,0,0.135,0.341,145.038,86,42756805,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",231.267,"popular","popular"
"2019","Youngblood","5 Seconds of Summer",0.596,0.854,7,-5.114,0.463,0.0169,0,0.124,0.152,120.274,74,9763832,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",203.418,"popular","popular"
"2019","Money In The Grave (Drake ft. Rick Ross)","Drake",0.831,0.502,10,-4.045,0.046,0.101,0,0.122,0.101,100.541,95,82201449,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",205.427,"popular","popular"
"2019","Speechless","Dan + Shay",0.616,0.438,1,-5.968,0.0298,0.356,0,0.24,0.386,135.929,69,3092699,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",213.387,"popular","popular"
"2019","break up with your girlfriend, i'm bored","Ariana Grande",0.726,0.554,5,-5.29,0.0917,0.0421,0,0.106,0.335,169.999,86,95007497,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",190.44,"popular","popular"
"2019","Please Me","Cardi B",0.747,0.57,1,-6.711,0.081,0.0642,0,0.0832,0.65,133.992,77,22644473,"https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e",200.89,"popular","popular"
