"year","rank","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","duration_seconds","playlist","group"
"2022","13","Bad Habits","Ed Sheeran",0.807,0.893,11,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,86,115030062,230.747,"popular","popular"
"2022","14","THATS WHAT I WANT","Lil Nas X",0.737,0.846,1,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,74,12475342,143.901,"popular","popular"
"2022","15","Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",0.728,0.783,11,-4.424,0.266,0.237,0,0.434,0.555,77.011,84,50789190,173.381,"popular","popular"
"2022","16","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",0.736,0.704,3,-7.409,0.0615,0.0203,0,0.0501,0.894,149.995,74,12475342,212,"popular","popular"
"2022","17","abcdefu","GAYLE",0.695,0.54,4,-5.692,0.0493,0.299,0,0.367,0.415,121.932,63,593939,168.602,"popular","popular"
"2022","18","Need to Know","Doja Cat",0.664,0.609,1,-6.509,0.0707,0.304,0,0.0926,0.194,130.041,87,27025768,210.56,"popular","popular"
"2022","19","Wasted On You","Morgan Wallen",0.505,0.657,11,-5.24,0.0318,0.373,0.00107,0.126,0.252,196,85,7495755,178.52,"popular","popular"
"2022","20","Me Porto Bonito","Bad Bunny",0.911,0.712,1,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,96,75979144,178.567,"popular","popular"
"2022","21","Woman","Doja Cat",0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,87,27025768,172.627,"popular","popular"
"2022","22","Tití Me Preguntó","Bad Bunny",0.65,0.715,5,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,96,75979144,243.717,"popular","popular"
"2022","23","Running Up That Hill (A Deal With God)","Kate Bush",0.629,0.545,10,-13.123,0.0546,0.719,0.00308,0.0604,0.194,108.376,66,1759801,298.933,"popular","popular"
"2022","24","We Don't Talk About Bruno","Carolina Gaitán - La Gaita",0.577,0.45,0,-8.516,0.0834,0.357,0,0.111,0.83,205.863,56,53384,216.12,"popular","popular"
"2022","25","Late Night Talking","Harry Styles",0.714,0.728,10,-4.595,0.0468,0.298,0,0.106,0.901,114.996,83,29941457,177.955,"popular","popular"
"2022","26","I Like You (A Happier Song) (with Doja Cat)","Post Malone",0.733,0.67,5,-6.009,0.0751,0.121,0,0.121,0.472,100.964,86,42495011,192.841,"popular","popular"
"2022","27","You Proof","Morgan Wallen",0.732,0.839,9,-5.007,0.0345,0.265,0,0.602,0.629,119.724,85,7495755,157.478,"popular","popular"
"2022","28","Bad Habit","Steve Lacy",0.686,0.507,1,-7.097,0.0357,0.626,7.51e-05,0.383,0.69,168.955,79,3794308,232.115,"popular","popular"
"2022","29","Sunroof","Nicky Youre",0.768,0.714,10,-5.11,0.0401,0.352,0,0.15,0.842,131.443,65,192991,163.026,"popular","popular"
"2022","30","One Right Now (with The Weeknd)","Post Malone",0.687,0.781,1,-4.806,0.053,0.0361,0,0.0755,0.688,97.014,86,42495011,193.507,"popular","popular"
"2022","31","good 4 u","Olivia Rodrigo",0.563,0.664,9,-5.044,0.154,0.335,0,0.0849,0.688,166.928,88,29455989,178.147,"popular","popular"
"2022","32","Numb Little Bug","Em Beihold",0.742,0.527,8,-6.892,0.0769,0.327,0,0.25,0.638,84.974,71,384129,169.238,"popular","popular"
"2022","33","Jimmy Cooks (feat. 21 Savage)","Drake",0.529,0.673,0,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,96,81262154,218.365,"popular","popular"
"2022","34","'Til You Can't","Cody Johnson",0.505,0.814,1,-4.905,0.0439,0.0566,0,0.106,0.503,160.085,71,982853,224.773,"popular","popular"
"2022","35","Fancy Like","Walker Hayes",0.647,0.765,1,-6.459,0.06,0.111,0,0.315,0.855,79.994,61,631399,161.853,"popular","popular"
"2022","36","The Kind of Love We Make","Luke Combs",0.608,0.745,1,-4.13,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,81,9464520,224.427,"popular","popular"
"2022","37","I Ain't Worried","OneRepublic",0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,80,16379233,148.486,"popular","popular"
"2022","38","BREAK MY SOUL","Beyoncé",0.693,0.887,1,-5.039,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,83,36151208,278.282,"popular","popular"
"2022","39","Something in the Orange","Zach Bryan",0.369,0.192,4,-12.151,0.04,0.555,8.35e-06,0.0954,0.148,175.212,86,2464894,228.013,"popular","popular"
"2022","40","Save Your Tears","The Weeknd",0.68,0.826,0,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,93,73758985,215.627,"popular","popular"
"2022","41","Smokin Out The Window","Bruno Mars",0.627,0.618,2,-8.529,0.0437,0.0558,0,0.351,0.848,82.03,86,51806934,197.443,"popular","popular"
"2022","42","Levitating","Dua Lipa",0.695,0.884,6,-2.278,0.0753,0.0561,0,0.213,0.914,103.014,84,41913087,203.808,"popular","popular"
"2022","43","In A Minute","Lil Baby",0.643,0.605,4,-5.968,0.297,0.0336,0,0.112,0.145,84.216,84,15700777,200.471,"popular","popular"
"2022","44","Moscow Mule","Bad Bunny",0.804,0.674,5,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,96,75979144,245.94,"popular","popular"
"2022","45","You Right","Doja Cat",0.828,0.621,8,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986,87,27025768,186.173,"popular","popular"
"2022","46","She Had Me At Heads Carolina","Cole Swindell",0.607,0.912,8,-3.449,0.0611,0.124,0,0.332,0.722,134.944,65,2189724,206.107,"popular","popular"
"2022","47","Vegas","Doja Cat",0.789,0.604,8,-7.616,0.25,0.0768,4.89e-05,0.137,0.765,159.979,87,27025768,183.027,"popular","popular"
"2022","48","pushin P (feat. Young Thug)","Gunna",0.773,0.422,1,-4.572,0.187,0.00783,0.00693,0.129,0.488,77.502,83,6134631,136.267,"popular","popular"
"2022","49","Buy Dirt","Jordan Davis",0.586,0.559,4,-6.725,0.05,0.639,0,0.0872,0.437,177.945,71,1060097,167.48,"popular","popular"
"2022","50","I Hate U","SZA",0.533,0.417,7,-8.665,0.148,0.514,0,0.114,0.376,106.534,87,15473057,173.907,"popular","popular"
"na","na","La traviata / Act I: Libiamo ne'lieti calici","Giuseppe Verdi",0.424,0.214,10,-17.688,0.0763,0.962,2.9e-05,0.681,0.282,113.211,59,627209,175.507,"opera","unpopular"
"na","na","Handel: Serse, HWV 40, Act 1, Scene 1: Arioso. ""Ombra mai fù"" (Serse)","George Frideric Handel",0.13,0.119,4,-20.19,0.0453,0.928,0.0235,0.162,0.0399,89.042,62,870260,203.76,"opera","unpopular"
"na","na","Turandot / Act 3: Nessun dorma!","Giacomo Puccini",0.242,0.356,2,-13.189,0.046,0.971,0.0306,0.161,0.152,89.202,58,435896,402.04,"opera","unpopular"
"na","na","Norma / Act 1 Scene 1: ""Casta Diva"" (Critical Ed. Maurizio Biondi and Riccardo Minasi)","Vincenzo Bellini",0.207,0.0881,5,-20.445,0.0514,0.992,0.301,0.0924,0.0379,175.509,43,46661,390.253,"opera","unpopular"
"na","na","Madama Butterfly / Act 2: ""Un bel dì vedremo""","Giacomo Puccini",0.156,0.0675,1,-19.141,0.0486,0.975,0.000222,0.101,0.0487,57.921,58,435896,273.133,"opera","unpopular"
"na","na","Handel: Rinaldo, HWV 7, Act 2: ""Lascia ch'io pianga"" (Almirena)","George Frideric Handel",0.219,0.0337,4,-22.761,0.0537,0.985,0.00542,0.0857,0.0417,76.1,62,870260,332.32,"opera","unpopular"
"na","na","L'elisir d'amore / Act 2: ""Una furtiva lagrima...Eccola!""","Gaetano Donizetti",0.239,0.0613,5,-19.506,0.0479,0.979,6.61e-06,0.286,0.0939,175.148,45,74077,400.507,"opera","unpopular"
"na","na","Il barbiere di Siviglia (The Barber of Seville), Act I: Cavatina: Largo al factotum della citta","Gioachino Rossini",0.484,0.266,0,-17.623,0.113,0.982,0.013,0.222,0.4,98.607,50,213713,300.107,"opera","unpopular"
"na","na","Gianni Schicchi: O mio babbino caro","Giacomo Puccini",0.311,0.252,8,-15.76,0.0394,0.98,0.389,0.625,0.0887,71.598,58,435896,169.88,"opera","unpopular"
"na","na","Dido and Aeneas / Act 3: ""Thy Hand Belinda - When I Am Laid In Earth""","Henry Purcell",0.14,0.0179,6,-28.038,0.055,0.962,0.000603,0.21,0.0383,83.078,53,161225,246.24,"opera","unpopular"
"na","na","Bizet: Carmen, WD 31, Act 1: Habanera. ""L'amour est un oiseau rebelle"" (Carmen, Chœur)","Georges Bizet",0.364,0.0592,2,-21.757,0.057,0.978,0,0.0823,0.185,123.789,57,250260,275.467,"opera","unpopular"
"na","na","Mozart: Die Zauberflöte, K. 620, Act 2: Queen of the Night Aria. ""Der Hölle Rache kocht in meinem Herzen"" (Königin)","Wolfgang Amadeus Mozart",0.434,0.278,2,-15.908,0.103,0.944,0.000193,0.0736,0.163,147.96,72,5220492,182.893,"opera","unpopular"
"na","na","Julius Caesar, HWV 17, Act III Scene 1: Flow, my tears (Cleopatra)","George Frideric Handel",0.161,0.0278,4,-27.037,0.0528,0.95,3.04e-05,0.0844,0.084,72.204,62,870260,410.907,"opera","unpopular"
"na","na","Madama Butterfly, SC 74, Act II: Addio fiorito asil","Giacomo Puccini",0.194,0.274,1,-13.199,0.0409,0.977,0.00255,0.0804,0.0562,136.602,58,435896,127.427,"opera","unpopular"
"na","na","Pagliacci / Act 1: ""Recitar!...Vesti la giubba""","Ruggero Leoncavallo",0.176,0.201,4,-17.344,0.0423,0.961,0.00707,0.194,0.0446,83.433,37,10011,248.307,"opera","unpopular"
"na","na","Tosca / Act 2: ""Vissi d'arte, vissi d'amore""","Giacomo Puccini",0.265,0.147,8,-20.715,0.0451,0.988,0.0148,0.433,0.0391,76.331,58,435896,285.733,"opera","unpopular"
"na","na","Don Giovanni, K.527 / Act 1: ""Là ci darem la mano""","Wolfgang Amadeus Mozart",0.348,0.0694,9,-21.597,0.0514,0.977,0.00326,0.0798,0.162,89.367,72,5220492,192,"opera","unpopular"
"na","na","Rigoletto, Atto III, Canzone: ""La donna è mobile""","Giuseppe Verdi",0.387,0.226,11,-14.384,0.0555,0.97,0.0585,0.0789,0.162,135.994,59,627209,141.88,"opera","unpopular"
"na","na","Porgy and Bess / Act 1: ""Summertime""","George Gershwin",0.24,0.195,11,-18.034,0.0428,0.941,0.00303,0.112,0.158,83.406,46,308832,525.933,"opera","unpopular"
"na","na","La Gioconda, Op. 9: Cielo e mar!","Amilcare Ponchielli",0.245,0.248,3,-16.564,0.0497,0.987,0.0319,0.125,0.0498,96.333,40,15080,263.987,"opera","unpopular"
"na","na","Eugene Onegin, Op. 24, TH.5 / Act 1: Letter scene. ""Puskai pogilabnu ya, no pryezhde""","Pyotr Ilyich Tchaikovsky",0.233,0.0641,1,-22.343,0.0561,0.973,9.41e-05,0.6,0.0394,80.58,66,1218788,797,"opera","unpopular"
"na","na","Tannhäuser, WWV 70, Act II: Dich, teure Halle, grüß ich wieder","Richard Wagner",0.237,0.233,4,-13.073,0.0488,0.983,0.000296,0.0856,0.0395,168.872,51,621603,221.187,"opera","unpopular"
"na","na","La Bohème / Act 1: ""O soave fanciulla""","Giacomo Puccini",0.16,0.0718,0,-21.947,0.0474,0.986,0.0157,0.0889,0.0395,69.479,58,435896,261.16,"opera","unpopular"
"na","na","Lakmé / Act 1: Viens, Mallika, ... Dôme épais","Léo Delibes",0.23,0.0596,11,-22.228,0.0434,0.976,3.54e-05,0.413,0.0627,83.771,55,52794,363.493,"opera","unpopular"
"na","na","Carmen / Act II: ""Votre toast, je peux vous le rendre""","Georges Bizet",0.468,0.358,10,-12.535,0.0783,0.959,0.228,0.154,0.585,112.47,57,250260,229.013,"opera","unpopular"
"na","na","Giordano: Andrea Chénier, Act 3: ""La mamma morta"" (Maddalena)","Umberto Giordano",0.218,0.134,2,-13.005,0.0439,0.969,0.000223,0.0884,0.0388,90.038,36,4826,295.627,"opera","unpopular"
"na","na","Il Trovatore / Act 3: ""Di quella pira""","Giuseppe Verdi",0.36,0.366,0,-11.636,0.0683,0.975,0.00229,0.375,0.386,80.491,59,627209,203.613,"opera","unpopular"
"na","na","Orfeo ed Euridice: ""Act III, Scene 1, Orfeo: Che farò senza Euridice? ""","Christoph Willibald Gluck",0.205,0.0643,7,-22.231,0.0716,0.965,9.7e-06,0.243,0.055,71.084,51,35210,268.133,"opera","unpopular"
"na","na","Manon Lescaut / Act II: ""In quelle trine morbide""","Giacomo Puccini",0.181,0.114,10,-17.469,0.0501,0.987,0.0779,0.1,0.0383,168.13,58,435896,167.787,"opera","unpopular"
"na","na","Péchés de vieillesse / Vol. III: Tirana pour deux voix (Les amants de Séville)","Gioachino Rossini",0.426,0.233,0,-17.419,0.0636,0.985,0.00125,0.0966,0.287,117.022,50,213713,268.88,"opera","unpopular"
"na","na","Lohengrin, WWV 75, Act III: In ferner Land, unnahbar euren Schritten (Lohengrin, The King, Men, Women)","Richard Wagner",0.183,0.13,9,-18.623,0.0457,0.924,3.32e-05,0.337,0.0484,63.47,51,621603,649.427,"opera","unpopular"
"na","na","La Bohème / Act 1: ""Sì. Mi chiamano Mimì""","Giacomo Puccini",0.329,0.168,2,-13.707,0.045,0.991,0.0126,0.237,0.0396,90.165,58,435896,278.693,"opera","unpopular"
"na","na","Die lustige Witwe (The Merry Widow) (2000 - Remaster): XIV. Lippen schweigen (Danilo/Hanna)","Franz Lehár",0.206,0.0759,7,-20.477,0.0459,0.983,0.0101,0.179,0.0648,84.552,35,9728,148.027,"opera","unpopular"
"na","na","Werther: ""Pourquoi me réveiller, ô souffle du printemps?""","Jules Massenet",0.205,0.186,6,-18.988,0.0412,0.939,0.753,0.119,0.0965,79.817,50,33033,183.52,"opera","unpopular"
"na","na","Jenufa / Act 2: Co chvila ... co chvila","Leoš Janáček",0.211,0.19,11,-15.225,0.057,0.965,0.000345,0.638,0.0375,77.409,40,24914,227.893,"opera","unpopular"
"na","na","Die tote Stadt (The Dead City), Op. 12: Act I Scene 5: Gluck, das mir verblieb (Marietta, Paul)","Erich Wolfgang Korngold",0.0925,0.103,10,-24.231,0.0435,0.922,0.342,0.17,0.0579,82.612,34,13358,328.16,"opera","unpopular"
"na","na","Rossini: Tancredi, Act 1: ""Oh patria!... Tu che accendi questo core... Di tanti palpiti"" (Tancredi)","Gioachino Rossini",0.275,0.0433,5,-24.994,0.052,0.982,3.34e-06,0.148,0.0396,168.477,50,213713,535.227,"opera","unpopular"
"na","na","Adams: The Death of Klinghoffer, Prologue: Chorus of Exiled Palestinians","John Adams",0.17,0.0413,5,-22.141,0.0388,0.939,0.607,0.0842,0.0478,90.465,35,60125,520,"opera","unpopular"
"na","na","Les Contes d'Hoffmann, Act III: Entr'acte (Orchestra)...Belle nuite, ô nuit d'amour : Barcarolle (Une voix/Giulietta/Chorus)","Jules Barbier",0.105,0.101,2,-25.323,0.0455,0.918,0.000316,0.147,0.0998,69.869,18,262,228.6,"opera","unpopular"
"na","na","Verdi: Il trovatore, Act 4: ""D'amor sull'ali rosee"" (Leonora)","Giuseppe Verdi",0.301,0.102,8,-19.334,0.0538,0.989,0.00599,0.063,0.0521,78.544,59,627209,228.8,"opera","unpopular"
"na","na","The Bartered Bride, Act I Scene V: Introduction. Polka","Bedřich Smetana",0.436,0.254,0,-17.977,0.0354,0.868,0.0471,0.106,0.442,103.023,50,91865,279.8,"opera","unpopular"
"na","na","Aniara: Act II Scene 4: Jag anar dödens skugga …","Karl-Birger Blomdahl",0.186,0.0378,1,-27.122,0.0461,0.863,9.36e-06,0.324,0.0325,90.371,14,485,185.933,"opera","unpopular"
"na","na","Thomas: Act I: Soma, Soma … (Chorus, Thomas)","Einojuhani Rautavaara",0.165,0.214,8,-21.288,0.0633,0.983,0.0443,0.29,0.0353,167.809,22,9492,266.8,"opera","unpopular"
"na","na","Mathis Der Maler, 6th Tableau, Scene 1: Der liebste Vater, eer verstand mich (Regina/Mathis)","Paul Hindemith",0.215,0.0321,7,-22.763,0.0425,0.987,0.00485,0.0712,0.0581,87.343,35,18815,214.56,"opera","unpopular"
"na","na","Kullervo, Op. 61: Act I Scene 2: Mina tahdon olla tuoksuva ja lammin kuin nuori leipa (Smith's Young Wife)","Aulis Sallinen",0.243,0.0181,8,-30.389,0.0455,0.927,8.57e-06,0.106,0.0343,78.853,12,1124,186.293,"opera","unpopular"
"na","na","Les Troyens, Op. 29, H 133, Act V: No. 38. ""Vallon sonore""","Hector Berlioz",0.116,0.0376,7,-24.447,0.0462,0.962,0.0274,0.0949,0.0436,75.195,38,108419,335.2,"opera","unpopular"
"na","na","Il Re Pastore - Aria: Barbaro! Oh Dio! Mi Vedi","Wolfgang Amadeus Mozart",0.377,0.0691,5,-20.548,0.0815,0.955,1.11e-06,0.122,0.073,76.912,72,5220492,362.107,"opera","unpopular"
"na","na","Cavalleria rusticana: ""Voi lo sapete, o mamma""","Pietro Mascagni",0.207,0.181,4,-17.19,0.0483,0.982,0.000332,0.167,0.0395,167.621,46,44771,218.4,"opera","unpopular"
"na","na","Meyerbeer: Les Huguenots: Et maintenant je dois offrir - Act Two","Giacomo Meyerbeer",0.289,0.582,1,-13.572,0.279,0.896,0.0642,0.669,0.231,96.93,33,4700,318.893,"opera","unpopular"
"na","na","Gounod : Faust : Act 1 ""Ne permettrez-vous pas"" [Faust, Méphistophélès, Marguerite, Siébel, Chorus]","Charles Gounod",0.298,0.125,2,-20.375,0.0647,0.977,0.00267,0.09,0.0739,115.223,47,29474,243.4,"opera","unpopular"
"na","na","Il re pastore, K. 208, Act I Scene 3: Si spande al sole in faccia","Wolfgang Amadeus Mozart",0.368,0.352,2,-7.822,0.0325,0.967,0.013,0.068,0.333,121.346,72,5220492,281.547,"opera","unpopular"
"na","na","Britten: The Turn of the Screw, Op. 54, Act 1: The Tower. ""How Beautiful It Is"" (Governess)","Benjamin Britten",0.316,0.0245,2,-27.357,0.0518,0.973,0.0296,0.0962,0.039,110.964,45,44891,223.131,"opera","unpopular"
"na","na","Tannhäuser - Paris Version / Act III: O du, mein holder Abendstern","Richard Wagner",0.194,0.0184,7,-31.486,0.0411,0.966,0.0327,0.0984,0.0397,70.511,51,621603,180.64,"opera","unpopular"
"na","na","Palestrina, WoO17, Pt. 3, Scene 1: Wie lange sie bleiben (Choristers/Palestrina/Ighino)","Hans Pfitzner",0.158,0.0651,6,-24.355,0.041,0.958,0.00848,0.148,0.0388,82.637,15,1528,536.373,"opera","unpopular"
"na","na","Strauss, R: Der Rosenkavalier, Op. 59, Act III: ""Marie Theres'! Hab' mir's gelobt"" (Octavian, Marschallin, Sophie)","Richard Strauss",0.112,0.188,1,-16.388,0.0449,0.977,0.000748,0.146,0.0365,82.126,50,228161,279.12,"opera","unpopular"
"na","na","Bluebeard's Castle: VI. Fifth Door - Bluebeard's Vast and Beautiful Kingdom","Béla Bartók",0.305,0.153,0,-18.898,0.0422,0.955,0.14,0.191,0.0685,138.311,47,101172,365.933,"opera","unpopular"
"na","na","Wagner: Der fliegende Holländer, WWV 63, Act 2: ""Johohoe! Traft ihr das Schiff im Meere an"" (Senta, Chorus) - Live","Richard Wagner",0.225,0.114,7,-25.83,0.0642,0.969,0.000171,0.207,0.0373,75.736,51,621603,419.573,"opera","unpopular"
"na","na","Pelléas et Mélisande, CD 93, Act III: Mes longs cheveux descendent","Claude Debussy",0.294,0.051,9,-28.207,0.0582,0.975,0.000698,0.503,0.0372,122.85,66,1471460,359.667,"opera","unpopular"
"na","na","Die Meistersinger von Nürnberg, WWV 96 / Act 3: ""Selig, wie die Sonne""","Richard Wagner",0.16,0.176,6,-17.977,0.0404,0.971,0.0234,0.429,0.0396,82.277,51,621603,299.333,"opera","unpopular"
"na","na","Idomeneo, K. 366, Atto II Scena 2: No. 11, Aria ""Se il padre perdei"" (Ilia)","Wolfgang Amadeus Mozart",0.246,0.0613,3,-23.329,0.0428,0.98,0.00423,0.148,0.0888,91.037,72,5220492,293.067,"opera","unpopular"
"na","na","Betrothal in a Monastery, Op. 86, Act I Tableau 1 Scene 8: ""Druzya, ukhodite""","Sergei Prokofiev",0.188,0.0232,5,-33.62,0.037,0.865,0.0694,0.0889,0.056,137.706,55,245327,199.16,"opera","unpopular"
"na","na","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Johann Sebastian Bach",0.257,0.109,7,-21.356,0.0597,0.9,0.867,0.0762,0.307,75.02,74,4163464,151.48,"classical_essentials","unpopular"
"na","na","The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude","Johann Sebastian Bach",0.221,0.126,0,-25.427,0.0447,0.989,0.897,0.102,0.216,133.63,74,4163464,139.307,"classical_essentials","unpopular"
"na","na","Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Ludwig van Beethoven",0.289,0.0306,9,-30.79,0.0446,0.987,0.911,0.102,0.118,125.61,69,5100968,212.067,"classical_essentials","unpopular"
"na","na","Suite No. 3 in D Major, BWV 1068: II. Air","Johann Sebastian Bach",0.0769,0.0846,2,-25.997,0.045,0.922,0.929,0.113,0.0586,176.329,74,4163464,363.253,"classical_essentials","unpopular"
"na","na","Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon","Johann Pachelbel",0.128,0.132,2,-17.67,0.0353,0.744,0.942,0.107,0.0988,85.314,55,154776,301.587,"classical_essentials","unpopular"
"na","na","Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande","George Frideric Handel",0.0939,0.0336,2,-24.041,0.0606,0.927,0.83,0.0954,0.0516,67.359,62,870260,207.267,"classical_essentials","unpopular"
"na","na","Gnossienne No. 1","Erik Satie",0.376,0.00579,5,-31.615,0.0576,0.996,0.944,0.0882,0.0369,71.827,64,776079,296.48,"classical_essentials","unpopular"
"na","na","The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","Camille Saint-Saëns",0.169,0.0161,9,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,62,351363,174.267,"classical_essentials","unpopular"
"na","na","Suite bergamasque, L. 75: III. Clair de lune","Claude Debussy",0.335,0.00501,1,-33.366,0.0451,0.993,0.919,0.0618,0.0383,132.085,66,1471460,294.96,"classical_essentials","unpopular"
"na","na","Méditation from Thaïs","Jules Massenet",0.114,0.0701,4,-23.417,0.0445,0.87,0.431,0.0916,0.0371,89.33,50,33033,331.933,"classical_essentials","unpopular"
"na","na","An der schönen blauen Donau, Op. 314","Johann Strauss II",0.233,0.0252,2,-24.824,0.0346,0.975,0.601,0.143,0.0936,94.736,53,458163,707.173,"classical_essentials","unpopular"
"na","na","Danse Macabre, Op. 40, R.171","Camille Saint-Saëns",0.371,0.131,7,-23.899,0.0422,0.898,0.925,0.0847,0.0656,106.872,62,351363,442.693,"classical_essentials","unpopular"
"na","na","Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam","Gustav Mahler",0.0783,0.0523,5,-23.247,0.0471,0.896,0.945,0.0806,0.0327,82.015,52,302512,583.293,"classical_essentials","unpopular"
"na","na","Rodrigo: Concierto de Aranjuez: II. Adagio","Joaquín Rodrigo",0.253,0.098,11,-19.878,0.0437,0.93,0.862,0.122,0.062,84.865,45,42301,640.267,"classical_essentials","unpopular"
"na","na","Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Ludwig van Beethoven",0.184,0.00527,1,-37.264,0.0432,0.995,0.887,0.173,0.151,170.612,69,5100968,315.427,"classical_essentials","unpopular"
"na","na","Scheherazade: The Tale of the Kalendar Prince","Nikolai Rimsky-Korsakov",0.235,0.0639,11,-24.404,0.049,0.962,0.603,0.466,0.0781,120.736,49,103554,200.36,"classical_essentials","unpopular"
"na","na","The Lark Ascending","Ralph Vaughan Williams",0.0946,0.0129,4,-32.298,0.0491,0.903,0.294,0.082,0.0382,82.741,49,96687,933.076,"classical_essentials","unpopular"
"na","na","Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto","Sergei Rachmaninoff",0.194,0.0545,4,-24.877,0.0366,0.983,0.945,0.0551,0.0385,140.966,61,659560,644.273,"classical_essentials","unpopular"
"na","na","Ständchen in D Minor (After Schubert), S. 560","Franz Liszt",0.341,0.0142,2,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,59,765846,357.747,"classical_essentials","unpopular"
"na","na","Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","Frédéric Chopin",0.225,0.0047,1,-30.928,0.0509,0.992,0.881,0.0722,0.186,163.665,71,3160035,259.493,"classical_essentials","unpopular"
"na","na","Liebestraum No. 3 in A-Flat Major, S. 541 / 3","Franz Liszt",0.279,0.0292,8,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,59,765846,293.147,"classical_essentials","unpopular"
"na","na","Andante festivo for Strings and Timpani, JS 34b","Jean Sibelius",0.113,0.161,7,-20.046,0.0442,0.484,0.928,0.16,0.0365,65.062,57,224635,337.84,"classical_essentials","unpopular"
"na","na","Piano Concerto No. 3 in C, Op. 26: 1. Andante - Allegro","Sergei Prokofiev",0.349,0.254,9,-16.207,0.0359,0.948,0.856,0.0843,0.101,133.429,55,245327,564.64,"classical_essentials","unpopular"
"na","na","Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012","Max Richter",0.701,0.341,1,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,69,917833,151.507,"classical_essentials","unpopular"
"na","na","Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato","Edvard Grieg",0.319,0.0462,9,-26.425,0.0388,0.98,0.833,0.0942,0.037,113.946,62,513053,766.213,"classical_essentials","unpopular"
"na","na","Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato","Edvard Grieg",0.302,0.119,9,-18.059,0.0386,0.975,0.887,0.11,0.0381,94.4,62,513053,820.853,"classical_essentials","unpopular"
"na","na","O Magnum Mysterium: O magnum mysterium","Morten Lauridsen",0.0623,0.0116,2,-27.893,0.0567,0.991,0.445,0.0816,0.0331,65.057,36,18875,415.8,"classical_essentials","unpopular"
"na","na","Barber: Adagio for Strings","Samuel Barber",0.102,0.0733,10,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954,47,112574,537.427,"classical_essentials","unpopular"
"na","na","Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","Edward Elgar",0.148,0.0722,4,-25.217,0.0427,0.944,0.148,0.115,0.0467,87.882,55,166957,478.573,"classical_essentials","unpopular"
"na","na","Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia","Aram Khachaturian",0.165,0.106,8,-21.742,0.039,0.807,0.782,0.105,0.0336,105.651,50,70428,592.04,"classical_essentials","unpopular"
"na","na","Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus)","Alexander Borodin",0.292,0.246,2,-14.96,0.0385,0.922,0.525,0.107,0.0859,109.766,47,43045,642.573,"classical_essentials","unpopular"
"na","na","Piano Concerto in One Movement: Adagio cantabile","Florence Beatrice Price",0.154,0.029,2,-26.927,0.0374,0.984,0.89,0.129,0.0376,78.51,41,13683,371.667,"classical_essentials","unpopular"
"na","na","Elégie in C Minor, Op. 24 (Arr. Parkin for Cello Ensemble)","Gabriel Fauré",0.115,0.0422,8,-24.137,0.0404,0.966,0.919,0.0896,0.037,87.855,59,189271,455.467,"classical_essentials","unpopular"
